player_id,tournament_id,finish_numeric,true_pos,top_ten,mid_band,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
6648,401148243,43.0,43.0,0,0,1.15,-0.06,-0.1,-0.7,-0.86,0.29
10065,401148243,0.0,91.0,0,0,1.13,1.44,-1.96,-0.91,-1.42,-0.29
4859,401148243,0.0,91.0,0,0,-1.4,-1.59,-0.48,0.87,-1.2,-2.59
9143,401148243,53.0,53.0,0,0,-0.46,-0.53,-0.23,0.27,-0.49,-0.94
6931,401148243,65.0,65.0,0,0,-1.41,0.39,0.08,0.57,1.04,-0.38
1367,401148243,72.0,72.0,0,0,-0.7,0.33,-0.72,-0.52,-0.91,-1.61
257,401148243,0.0,91.0,0,0,-0.83,-1.28,-0.18,1.0,-0.46,-1.29
2571,401148243,0.0,91.0,0,0,-0.34,1.45,0.34,-3.73,-1.94,-2.29
9530,401148243,53.0,53.0,0,0,-0.62,0.33,-0.4,0.76,0.68,0.06
6954,401148243,14.0,14.0,0,1,0.27,-0.07,1.0,0.42,1.36,1.62
3688,401148243,68.0,68.0,0,0,-0.21,0.25,-1.39,-1.03,-2.16,-2.38
6677,401148243,0.0,91.0,0,0,1.89,0.57,-0.25,-3.8,-3.48,-1.59
3792,401148243,0.0,91.0,0,0,-1.88,-0.39,-2.33,0.31,-2.41,-4.29
1042,401148243,14.0,14.0,0,1,1.58,0.27,0.43,-0.66,0.05,1.62
3980,401148243,68.0,68.0,0,0,2.6,-0.26,-1.56,-2.39,-4.21,-1.61
5692,401148243,0.0,91.0,0,0,-0.66,-0.49,-3.05,-1.09,-4.63,-5.29
6825,401148243,0.0,91.0,0,0,-0.88,-0.7,-1.28,-0.43,-2.41,-3.29
1674,401148243,72.0,72.0,0,0,-0.42,0.86,0.18,-2.34,-1.29,-1.71
1750,401148243,23.0,23.0,0,1,-0.52,0.1,1.02,0.79,1.91,1.39
801,401148243,20.0,20.0,0,1,0.15,1.81,0.3,-2.3,-0.19,-0.04
1548,401148243,50.0,50.0,0,0,0.25,-0.48,-0.38,-0.01,-0.86,-0.61
3683,401148243,0.0,91.0,0,0,-1.28,-0.5,0.54,-1.04,-1.0,-2.29
3740,401148243,0.0,91.0,0,0,-1.89,-0.2,3.48,0.02,3.3,1.41
1254,401148243,0.0,91.0,0,0,-0.39,-2.01,-2.17,0.97,-3.21,-3.59
3948,401148243,43.0,43.0,0,0,1.54,-0.01,-1.24,-1.23,-2.48,-0.94
5409,401148243,0.0,91.0,0,0,-0.47,0.71,-0.36,-0.17,0.18,-0.29
4483,401148243,20.0,20.0,0,1,0.4,0.75,0.33,-0.19,0.89,1.29
1733,401148243,53.0,53.0,0,0,0.38,1.14,-0.51,-1.05,-0.42,-0.04
377,401148243,53.0,53.0,0,0,-0.68,-0.21,-0.22,-0.17,-0.6,-1.28
9531,401148243,0.0,91.0,0,0,-2.81,-0.3,-0.07,-0.11,-0.48,-3.29
5619,401148243,0.0,91.0,0,0,-1.96,-0.81,-1.37,0.55,-1.63,-3.59
4015,401148243,0.0,91.0,0,0,-1.13,-0.83,0.1,-0.72,-1.46,-2.59
4591,401148243,14.0,14.0,0,1,1.11,-0.22,-0.17,0.91,0.51,1.62
9564,401148243,0.0,91.0,0,0,-0.36,-1.6,-2.37,-1.26,-5.23,-5.59
78,401148243,43.0,43.0,0,0,0.65,-0.23,0.55,-1.02,-0.7,-0.04
1210,401148243,43.0,43.0,0,0,0.51,0.24,0.19,1.02,1.44,1.96
7081,401148243,0.0,91.0,0,0,-0.26,0.7,-0.52,-0.22,-0.03,-0.29
9076,401148243,74.0,74.0,0,0,-0.93,0.43,-1.1,0.23,-0.45,-1.38
10404,401148243,3.0,3.0,1,0,0.9,0.59,0.61,0.95,2.15,3.06
6001,401148243,0.0,91.0,0,0,-0.62,-0.5,3.55,0.28,3.33,2.71
7001,401148243,0.0,91.0,0,0,0.5,1.83,-4.08,-1.53,-3.79,-3.29
9478,401148243,5.0,5.0,1,0,1.23,0.31,1.03,0.48,1.82,3.06
3378,401148243,35.0,35.0,0,0,0.4,0.03,1.4,-0.54,0.89,1.29
4643,401148243,68.0,68.0,0,0,-0.28,-1.02,-0.03,0.39,-0.66,-0.94
8961,401148243,0.0,91.0,0,0,0.17,1.52,-1.95,0.66,0.23,0.41
9569,401148243,1.0,1.0,1,0,1.14,0.05,1.64,0.56,2.25,3.39
1798,401148243,0.0,91.0,0,0,-2.27,0.98,2.8,-2.8,0.98,-1.29
9513,401148243,23.0,23.0,0,1,0.58,0.17,0.61,-0.3,0.48,1.06
198,401148243,53.0,53.0,0,0,-0.02,-0.55,0.1,0.19,-0.26,-0.28
6086,401148243,0.0,91.0,0,0,-0.63,-2.0,1.36,0.67,0.04,-0.59
9002,401148243,53.0,53.0,0,0,-1.14,0.33,-0.39,0.82,0.77,-0.38
3970,401148243,30.0,30.0,0,1,1.04,0.38,-0.77,0.31,-0.08,0.96
1157,401148243,30.0,30.0,0,1,0.17,0.43,0.46,-0.64,0.22,0.39
4085,401148243,0.0,91.0,0,0,-2.58,-0.1,0.58,0.51,0.99,-1.59
1185,401148243,10.0,10.0,1,0,0.43,-0.25,0.74,0.8,1.29,1.72
4408315,401148243,65.0,65.0,0,0,1.22,-0.34,-1.58,0.66,-1.27,-0.04
4565482,401148243,10.0,10.0,1,0,-0.3,0.5,1.98,-0.45,2.02,1.72
6185,401148243,61.0,61.0,0,0,-0.55,0.13,0.09,0.39,0.6,0.06
1614,401148243,2.0,2.0,1,0,0.53,0.27,1.63,0.28,2.19,2.72
4479,401148243,0.0,91.0,0,0,-1.55,-0.68,2.74,-1.81,0.26,-1.29
9040,401148243,0.0,91.0,0,0,-4.49,1.43,0.1,0.37,1.9,-2.59
686,401148243,61.0,61.0,0,0,-0.4,-0.11,-0.31,-0.12,-0.54,-0.94
4708,401148243,0.0,91.0,0,0,-1.7,-0.55,0.57,0.09,0.11,-1.59
824,401148237,0.0,91.0,0,0,-2.8,0.27,-0.88,-0.69,-1.3,-4.1
16,401148237,0.0,91.0,0,0,-0.14,0.03,-0.02,-0.97,-0.96,-1.1
512,401148237,0.0,91.0,0,0,-1.34,0.67,1.76,-0.58,1.85,0.51
9517,401148237,17.0,17.0,0,1,-0.12,0.36,0.97,0.73,1.99,1.87
4682,401148237,0.0,91.0,0,0,-0.78,-0.33,0.32,0.19,0.18,-0.6
1626,401148237,13.0,13.0,0,1,1.47,0.48,0.19,-0.02,0.65,2.12
5338,401148237,9.0,9.0,1,0,1.23,0.3,1.5,-0.66,1.14,2.37
693,401148237,0.0,91.0,0,0,-1.22,-0.45,-0.64,0.2,-0.88,-2.1
2283,401148237,42.0,42.0,0,0,-0.17,0.16,-0.45,1.32,1.04,0.87
159,401148237,42.0,42.0,0,0,0.69,0.02,-0.26,0.42,0.18,0.87
774,401148237,78.0,78.0,0,0,0.03,-1.32,-0.37,-0.97,-2.66,-2.63
9584,401148237,0.0,91.0,0,0,-1.41,-0.64,-0.7,-2.73,-4.08,-5.49
1225,401148237,0.0,91.0,0,0,0.6,-0.13,-1.65,-0.42,-2.2,-1.6
4780,401148237,51.0,51.0,0,0,0.27,-0.12,0.16,0.06,0.1,0.37
6011,401148237,13.0,13.0,0,1,1.2,0.88,0.33,-0.29,0.92,2.12
3596,401148237,0.0,91.0,0,0,-1.64,-0.49,-0.55,0.58,-0.46,-2.1
10134,401148237,55.0,55.0,0,0,0.06,-0.01,-0.4,0.47,0.06,0.12
3454,401148237,28.0,28.0,0,1,0.77,0.43,-0.24,0.16,0.35,1.12
712,401148237,0.0,91.0,0,0,0.57,-0.67,-0.34,-2.66,-3.67,-3.1
713,401148237,21.0,21.0,0,1,-1.2,-0.12,2.54,0.4,2.82,1.62
4355673,401148237,17.0,17.0,0,1,0.62,-0.7,0.76,1.19,1.25,1.87
4628,401148237,0.0,91.0,0,0,-3.59,1.21,-2.22,-0.5,-1.51,-5.1
68,401148237,9.0,9.0,1,0,1.35,-0.18,0.72,0.48,1.02,2.37
11098,401148237,23.0,23.0,0,1,0.63,-0.21,0.4,0.54,0.74,1.37
10863,401148237,0.0,91.0,0,0,-1.09,0.03,-1.57,-0.98,-2.51,-3.6
10047,401148237,61.0,91.0,0,0,-0.7,-0.67,1.15,-0.16,0.32,-0.38
5532,401148237,4.0,4.0,1,0,1.24,1.03,0.36,0.0,1.38,2.62
4587989,401148237,70.0,70.0,0,0,0.96,-0.42,-0.4,-1.02,-1.84,-0.88
8975,401148237,0.0,91.0,0,0,-0.2,0.66,-0.54,-0.02,0.1,-0.1
1352,401148237,61.0,61.0,0,0,-0.68,-0.45,0.34,0.41,0.29,-0.38
4645,401148237,13.0,13.0,0,1,0.33,-0.12,0.96,0.95,1.79,2.12
9025,401148237,0.0,91.0,0,0,-1.61,-0.05,-0.86,-1.08,-1.99,-3.6
8992,401148237,59.0,59.0,0,0,2.18,-0.22,-0.81,-1.29,-2.31,-0.13
1176,401148237,0.0,91.0,0,0,-0.21,1.14,-0.55,-0.98,-0.39,-0.6
7004,401148237,0.0,91.0,0,0,0.17,-0.18,-0.83,0.24,-0.77,-0.6
11456,401148237,0.0,91.0,0,0,-0.36,0.68,-0.38,-2.04,-1.74,-2.1
928,401148237,0.0,91.0,0,0,-1.85,0.13,1.57,-0.45,1.25,-0.6
5574,401148237,0.0,91.0,0,0,1.59,-0.41,-0.95,-0.83,-2.19,-0.6
10054,401148237,9.0,9.0,1,0,1.23,0.23,0.28,0.63,1.14,2.37
1196,401148237,0.0,91.0,0,0,0.8,-0.14,0.39,-1.15,-0.9,-0.1
11448,401148237,13.0,13.0,0,1,0.62,-0.03,-0.24,1.77,1.5,2.12
431,401148237,45.0,45.0,0,0,0.02,0.15,0.45,0.0,0.6,0.62
2127,401148237,70.0,70.0,0,0,-0.28,-0.25,-0.56,0.21,-0.6,-0.88
808,401148237,66.0,66.0,0,0,-0.07,-0.29,-0.45,0.18,-0.56,-0.63
5462,401148237,0.0,91.0,0,0,-3.04,0.24,-1.46,-3.23,-4.45,-7.49
5408,401148237,4.0,4.0,1,0,1.06,-0.15,0.56,1.14,1.56,2.62
4844,401148237,0.0,91.0,0,0,0.08,-1.41,0.09,-0.36,-1.68,-1.6
11387,401148237,0.0,91.0,0,0,-0.22,-0.85,0.62,-0.16,-0.38,-0.6
957,401148237,0.0,91.0,0,0,-0.04,-0.64,-2.61,-0.81,-4.06,-4.1
5573,401148237,45.0,45.0,0,0,-0.51,0.3,0.57,0.27,1.13,0.62
576,401148237,0.0,91.0,0,0,0.25,-0.28,0.49,-1.06,-0.85,-0.6
5902,401148237,74.0,74.0,0,0,-1.08,0.1,0.3,-1.21,-0.8,-1.88
508,401148237,0.0,91.0,0,0,-1.82,-1.83,-1.32,-0.62,-3.78,-5.6
110,401148237,0.0,91.0,0,0,-1.52,-0.43,0.56,0.28,0.42,-1.1
5025,401148237,23.0,23.0,0,1,1.64,-0.02,-1.01,0.76,-0.27,1.37
196,401148237,61.0,61.0,0,0,0.54,-0.8,0.27,-0.39,-0.92,-0.38
3598,401148237,77.0,77.0,0,0,-0.87,-1.27,-0.85,0.61,-1.51,-2.38
5797,401148237,55.0,55.0,0,0,0.89,-0.2,-0.33,-0.24,-0.77,0.12
1422,401148237,0.0,91.0,0,0,-1.66,-0.12,-1.03,0.2,-0.94,-2.6
2883,401148237,0.0,91.0,0,0,-0.76,0.09,-0.05,-1.39,-1.34,-2.1
709,401148237,0.0,91.0,0,0,-0.8,-0.54,-0.43,-1.83,-2.8,-3.6
710,401148237,0.0,91.0,0,0,-1.43,-0.63,0.45,-0.49,-0.67,-2.1
10166,401148237,73.0,73.0,0,0,0.95,-0.41,-1.64,-0.54,-2.58,-1.63
1568,401148237,0.0,91.0,0,0,-0.27,0.94,0.39,-1.17,0.17,-0.1
1030,401148237,0.0,91.0,0,0,-1.12,-0.96,-1.38,2.36,0.02,-1.1
1265,401148237,0.0,91.0,0,0,0.76,0.61,-0.76,-1.2,-1.36,-0.6
4513,401148237,0.0,91.0,0,0,-3.12,1.42,0.1,-0.01,1.52,-1.6
3857,401148237,0.0,91.0,0,0,-1.59,0.06,1.14,-0.2,0.99,-0.6
10363,401148237,23.0,23.0,0,1,0.97,1.02,-0.72,0.11,0.4,1.37
1778,401148237,21.0,21.0,0,1,0.67,0.21,1.39,-0.65,0.95,1.62
4351896,401148237,0.0,91.0,0,0,0.66,-1.21,-1.29,-1.26,-3.76,-3.1
9575,401148237,45.0,45.0,0,0,0.37,-0.49,-0.05,0.79,0.25,0.62
5962,401148237,1.0,1.0,1,0,1.46,0.41,0.61,0.89,1.91,3.37
1059,401148237,28.0,28.0,0,1,-0.29,-0.21,0.64,0.97,1.41,1.12
6648,401148237,0.0,91.0,0,0,-1.35,-0.3,0.18,-0.13,-0.25,-1.6
1411,401148237,28.0,28.0,0,1,0.5,-0.04,0.27,0.38,0.62,1.12
10065,401148237,51.0,51.0,0,0,-0.05,-0.85,0.16,1.1,0.42,0.37
4859,401148237,28.0,28.0,0,1,0.76,-0.35,-0.21,0.92,0.36,1.12
9143,401148237,2.0,2.0,1,0,1.27,0.17,1.07,0.6,1.85,3.12
6931,401148237,55.0,55.0,0,0,0.71,-0.29,-0.36,0.06,-0.59,0.12
1367,401148237,0.0,91.0,0,0,-0.79,0.69,-1.63,0.24,-0.7,-1.49
8974,401148237,0.0,91.0,0,0,-2.32,-0.94,-2.65,-3.58,-7.17,-9.49
2571,401148237,42.0,42.0,0,0,-0.18,-0.6,1.75,-0.1,1.05,0.87
9530,401148237,17.0,17.0,0,1,0.8,0.75,0.5,-0.18,1.07,1.87
6954,401148237,0.0,91.0,0,0,0.96,-0.87,-0.62,-0.07,-1.56,-0.6
3688,401148237,0.0,91.0,0,0,-0.16,0.08,-0.19,0.17,0.06,-0.1
6151,401148237,0.0,91.0,0,0,-2.28,1.12,-4.68,-0.77,-4.32,-6.6
6677,401148237,74.0,74.0,0,0,-0.2,-0.32,-0.6,-0.77,-1.68,-1.88
1042,401148237,28.0,28.0,0,1,0.03,-0.12,0.98,0.23,1.09,1.12
438,401148237,0.0,91.0,0,0,0.13,0.5,-0.17,-1.06,-0.73,-0.6
3980,401148237,0.0,91.0,0,0,-0.03,-0.45,0.69,-0.81,-0.57,-0.6
5692,401148237,17.0,17.0,0,1,0.9,1.11,0.05,-0.18,0.97,1.87
1259,401148237,0.0,91.0,0,0,0.14,0.15,-0.56,-0.33,-0.74,-0.6
6825,401148237,51.0,51.0,0,0,0.02,0.0,0.56,-0.21,0.35,0.37
1674,401148237,0.0,91.0,0,0,1.03,0.19,0.33,-1.65,-1.13,-0.1
5,401148237,0.0,91.0,0,0,-0.48,0.21,-1.95,-1.39,-3.12,-3.6
1750,401148237,23.0,23.0,0,1,-1.52,0.77,1.67,0.45,2.89,1.37
801,401148237,28.0,28.0,0,1,1.33,0.07,0.33,-0.6,-0.21,1.12
29,401148237,55.0,55.0,0,0,1.55,0.05,-1.05,-0.42,-1.43,0.12
1548,401148237,45.0,45.0,0,0,-0.6,0.38,0.62,0.23,1.22,0.62
3683,401148237,59.0,59.0,0,0,-2.26,0.65,1.09,0.38,2.13,-0.13
3740,401148237,45.0,45.0,0,0,-0.63,0.17,0.5,0.58,1.25,0.62
1254,401148237,70.0,70.0,0,0,-1.41,0.72,0.89,-1.09,0.53,-0.88
3948,401148237,76.0,76.0,0,0,-0.16,-0.52,-0.86,-0.6,-1.97,-2.13
5409,401148237,61.0,61.0,0,0,0.35,-0.02,-0.88,0.17,-0.73,-0.38
4483,401148237,28.0,28.0,0,1,0.53,0.05,0.96,-0.42,0.59,1.12
1733,401148237,45.0,45.0,0,0,-0.7,0.47,0.57,0.27,1.32,0.62
9531,401148237,0.0,91.0,0,0,-2.02,-1.52,-0.08,-0.48,-2.08,-4.1
6090,401148237,0.0,91.0,0,0,-2.11,-0.68,-1.29,1.47,-0.49,-2.6
5619,401148237,28.0,28.0,0,1,-0.24,0.74,-0.08,0.71,1.36,1.12
9804,401148237,0.0,91.0,0,0,-0.87,-0.55,-0.17,0.49,-0.23,-1.1
4015,401148237,0.0,91.0,0,0,-0.64,-0.84,-0.53,-0.08,-1.46,-2.1
4591,401148237,0.0,91.0,0,0,-0.63,0.16,-0.36,0.73,0.53,-0.1
9938,401148237,0.0,91.0,0,0,-0.37,-1.51,-2.04,0.83,-2.73,-3.1
9564,401148237,66.0,66.0,0,0,-0.07,-0.73,-1.06,1.23,-0.56,-0.63
78,401148237,9.0,9.0,1,0,0.77,0.28,0.81,0.5,1.6,2.37
1210,401148237,2.0,2.0,1,0,-0.16,0.15,1.98,1.15,3.28,3.12
10404,401148237,28.0,28.0,0,1,0.61,0.51,-0.77,0.77,0.51,1.12
6001,401148237,61.0,61.0,0,0,-0.16,0.51,0.14,-0.87,-0.22,-0.38
7001,401148237,28.0,28.0,0,1,-0.49,0.47,0.75,0.39,1.61,1.12
9478,401148237,28.0,28.0,0,1,-0.56,0.51,-0.01,1.18,1.68,1.12
3378,401148237,0.0,91.0,0,0,-0.03,-0.5,0.34,-0.92,-1.07,-1.1
4643,401148237,66.0,66.0,0,0,-0.22,-0.28,-1.05,0.92,-0.41,-0.63
8961,401148237,4.0,4.0,1,0,-0.04,0.47,1.39,0.8,2.66,2.62
9569,401148237,0.0,91.0,0,0,-0.4,-0.12,-0.21,0.63,0.3,-0.1
1798,401148237,0.0,91.0,0,0,0.41,-1.35,-1.39,-1.77,-4.51,-4.1
9513,401148237,4.0,4.0,1,0,1.62,0.61,0.38,0.01,1.0,2.62
198,401148237,0.0,91.0,0,0,-0.6,-0.01,-0.55,-0.44,-1.0,-1.6
6086,401148237,0.0,91.0,0,0,-0.93,-0.49,-0.74,1.06,-0.17,-1.1
5868,401148237,0.0,91.0,0,0,0.53,-0.41,-0.19,-1.03,-1.63,-1.1
9002,401148237,28.0,28.0,0,1,-0.14,0.49,-0.29,1.06,1.26,1.12
4085,401148237,0.0,91.0,0,0,-1.37,-0.68,0.21,0.73,0.27,-1.1
6185,401148237,28.0,28.0,0,1,-0.68,0.65,0.82,0.33,1.8,1.12
4479,401148237,4.0,4.0,1,0,0.93,0.71,0.38,0.6,1.69,2.62
9040,401148237,28.0,28.0,0,1,1.64,0.02,-0.39,-0.14,-0.52,1.12
4708,401148237,0.0,91.0,0,0,-2.67,0.14,-2.96,-2.11,-4.93,-7.6
9261,401148236,0.0,91.0,0,0,-0.2,-0.06,0.09,0.22,0.26,0.05
16,401148236,37.0,37.0,0,0,0.03,0.66,0.45,-0.12,0.99,1.02
4419142,401148236,0.0,91.0,0,0,-1.52,-0.17,-0.6,0.35,-0.43,-1.95
9517,401148236,0.0,91.0,0,0,1.06,0.14,-1.03,-0.12,-1.01,0.05
5548,401148236,4.0,4.0,1,0,0.98,-0.12,1.34,0.57,1.79,2.77
4989,401148236,0.0,91.0,0,0,1.17,-1.67,-1.7,0.26,-3.12,-1.95
4682,401148236,0.0,91.0,0,0,-1.87,0.52,0.45,0.44,1.42,-0.45
5502,401148236,18.0,18.0,0,1,2.36,-0.66,-0.04,-0.14,-0.84,1.52
10372,401148236,18.0,18.0,0,1,0.38,0.3,0.78,0.06,1.14,1.52
388,401148236,42.0,42.0,0,0,1.23,0.48,-0.51,-0.43,-0.46,0.77
10577,401148236,0.0,91.0,0,0,0.85,0.32,-1.45,-0.17,-1.3,-0.45
5285,401148236,0.0,91.0,0,0,-1.0,-0.68,0.17,-0.45,-0.95,-1.95
1626,401148236,55.0,55.0,0,0,1.25,-0.32,0.3,-0.96,-0.97,0.27
5338,401148236,0.0,91.0,0,0,-2.5,-0.28,1.33,0.0,1.05,-1.45
10046,401148236,4.0,4.0,1,0,1.22,0.57,0.74,0.25,1.56,2.77
159,401148236,7.0,7.0,1,0,2.22,-0.68,1.33,-0.34,0.3,2.52
4383,401148236,0.0,91.0,0,0,-0.13,0.14,-0.24,0.27,0.18,0.05
774,401148236,0.0,91.0,0,0,-0.94,0.68,0.14,-1.33,-0.51,-1.45
9584,401148236,0.0,91.0,0,0,-0.9,1.18,-0.61,-0.12,0.45,-0.45
1225,401148236,18.0,18.0,0,1,1.09,-0.65,1.03,0.06,0.44,1.52
4780,401148236,73.0,73.0,0,0,0.68,-1.55,-0.33,-0.53,-2.41,-1.73
6011,401148236,29.0,29.0,0,1,1.08,0.92,-1.07,0.34,0.19,1.27
6798,401148236,0.0,91.0,0,0,-0.71,-0.21,-1.14,0.61,-0.74,-1.45
1222,401148236,48.0,48.0,0,0,0.27,0.85,-0.15,-0.45,0.25,0.52
3596,401148236,29.0,29.0,0,1,-0.22,0.52,0.3,0.67,1.49,1.27
3599,401148236,4.0,4.0,1,0,0.6,0.47,1.48,0.22,2.17,2.77
10134,401148236,29.0,29.0,0,1,-0.1,0.18,1.48,-0.29,1.37,1.27
3454,401148236,0.0,91.0,0,0,0.54,-0.8,-1.58,-0.1,-2.48,-1.95
712,401148236,0.0,91.0,0,0,-1.67,0.31,-0.06,-2.02,-1.77,-3.45
780,401148236,0.0,91.0,0,0,0.58,-0.98,0.33,0.12,-0.53,0.05
11098,401148236,0.0,91.0,0,0,-1.45,-1.12,-0.29,0.91,-0.5,-1.95
5704,401148236,18.0,18.0,0,1,-1.17,0.43,1.88,0.39,2.7,1.52
205,401148236,74.0,74.0,0,0,-0.98,-0.01,-0.6,-0.38,-1.0,-1.98
208,401148236,68.0,68.0,0,0,-0.29,0.49,-0.2,-0.98,-0.68,-0.98
10714,401148236,67.0,67.0,0,0,0.52,0.41,-1.18,-0.47,-1.24,-0.73
10592,401148236,42.0,42.0,0,0,0.34,-0.44,0.8,0.07,0.44,0.77
5532,401148236,37.0,37.0,0,0,-0.37,0.72,0.46,0.22,1.4,1.02
6017,401148236,0.0,91.0,0,0,-1.69,-0.21,-0.1,1.06,0.75,-0.95
1121,401148236,0.0,91.0,0,0,-0.13,-1.61,0.43,0.86,-0.32,-0.45
769,401148236,0.0,91.0,0,0,0.44,0.15,0.07,-0.61,-0.39,0.05
9131,401148236,13.0,13.0,0,1,1.77,-0.25,0.49,0.0,0.25,2.02
1352,401148236,48.0,48.0,0,0,-0.03,-0.11,0.49,0.17,0.55,0.52
9025,401148236,18.0,18.0,0,1,0.5,0.06,-0.1,1.06,1.02,1.52
5167,401148236,0.0,91.0,0,0,-0.96,1.06,-0.68,0.13,0.51,-0.45
3950,401148236,71.0,71.0,0,0,-0.72,-0.92,-0.05,0.22,-0.75,-1.48
10054,401148236,9.0,9.0,1,0,2.31,0.05,-0.32,0.24,-0.04,2.27
11448,401148236,42.0,42.0,0,0,-0.46,-0.55,1.49,0.29,1.23,0.77
4423323,401148236,0.0,91.0,0,0,0.32,-1.54,-0.63,0.9,-1.27,-0.95
5882,401148236,0.0,91.0,0,0,-1.45,1.0,-0.47,0.97,1.5,0.05
3375,401148236,55.0,55.0,0,0,-0.65,0.8,0.36,-0.23,0.92,0.27
2127,401148236,0.0,91.0,0,0,-0.97,-1.83,0.58,-2.22,-3.48,-4.45
5462,401148236,0.0,91.0,0,0,-1.55,0.35,-2.14,-0.1,-1.9,-3.45
3550,401148236,55.0,55.0,0,0,-0.37,0.19,-0.16,0.61,0.64,0.27
4844,401148236,0.0,91.0,0,0,-0.34,-0.41,-1.62,1.43,-0.61,-0.95
5860,401148236,16.0,16.0,0,1,-0.23,0.92,0.26,0.82,2.0,1.77
5573,401148236,0.0,91.0,0,0,0.19,-0.29,-1.2,0.35,-1.14,-0.95
6991,401148236,48.0,48.0,0,0,0.53,0.33,-0.3,-0.03,-0.01,0.52
6196,401148236,9.0,9.0,1,0,0.26,0.39,0.8,0.83,2.02,2.27
153,401148236,55.0,55.0,0,0,-0.27,0.78,0.23,-0.46,0.55,0.27
5025,401148236,68.0,68.0,0,0,-0.44,-0.99,0.95,-0.5,-0.54,-0.98
3598,401148236,0.0,91.0,0,0,-3.16,-0.4,-0.66,0.27,-0.79,-3.95
5797,401148236,48.0,48.0,0,0,0.43,0.41,-0.16,-0.16,0.09,0.52
3317,401148236,63.0,63.0,0,0,-0.49,0.04,-0.87,0.84,0.01,-0.48
11099,401148236,0.0,91.0,0,0,-0.13,-0.52,0.3,0.4,0.18,0.05
10505,401148236,0.0,91.0,0,0,-0.92,0.74,-0.99,-0.28,-0.53,-1.45
2883,401148236,0.0,91.0,0,0,-0.19,-0.04,1.1,-0.82,0.24,0.05
10166,401148236,0.0,91.0,0,0,0.83,0.6,-1.86,-0.01,-1.28,-0.45
1030,401148236,0.0,91.0,0,0,-1.02,-1.11,-0.3,-0.52,-1.93,-2.95
4513,401148236,70.0,70.0,0,0,-1.1,0.31,-0.21,-0.24,-0.13,-1.23
10363,401148236,0.0,91.0,0,0,-3.38,-0.54,2.0,0.48,1.94,-1.45
10364,401148236,0.0,91.0,0,0,-0.4,-0.22,0.59,-0.91,-0.55,-0.95
7083,401148236,0.0,91.0,0,0,-2.09,-0.99,0.53,0.61,0.15,-1.95
8906,401148236,0.0,91.0,0,0,-0.98,-0.96,-1.55,0.54,-1.97,-2.95
318,401148236,1.0,1.0,1,0,3.54,-0.14,0.32,-0.21,-0.02,3.52
860,401148236,0.0,91.0,0,0,-1.65,-3.19,-2.78,0.17,-5.8,-7.45
1778,401148236,48.0,48.0,0,0,-0.58,0.13,1.74,-0.77,1.11,0.52
1077,401148236,0.0,91.0,0,0,-1.63,-0.52,-2.64,0.85,-2.31,-3.95
3793,401148236,29.0,29.0,0,1,0.45,0.46,0.81,-0.45,0.82,1.27
4351896,401148236,18.0,18.0,0,1,2.43,-0.62,-0.52,0.23,-0.91,1.52
9575,401148236,0.0,91.0,0,0,-1.1,0.01,-1.24,-1.61,-2.84,-3.95
676,401148236,9.0,9.0,1,0,-0.13,0.69,1.19,0.53,2.41,2.27
5962,401148236,18.0,18.0,0,1,0.0,0.83,0.12,0.57,1.52,1.52
1059,401148236,13.0,13.0,0,1,0.52,1.33,-0.39,0.56,1.5,2.02
1411,401148236,18.0,18.0,0,1,-0.83,1.03,2.28,-0.96,2.35,1.52
4781,401148236,0.0,91.0,0,0,-1.14,0.24,-0.56,-0.49,-0.81,-1.95
8973,401148236,0.0,91.0,0,0,0.53,-1.26,-0.73,-0.99,-2.98,-2.45
9143,401148236,42.0,42.0,0,0,-0.44,-0.06,1.11,0.15,1.21,0.77
6931,401148236,0.0,91.0,0,0,-0.74,0.73,0.26,-1.7,-0.71,-1.45
1367,401148236,29.0,29.0,0,1,0.99,0.41,-0.07,-0.05,0.29,1.27
8974,401148236,0.0,91.0,0,0,-0.22,0.25,-1.02,-0.46,-1.23,-1.45
2571,401148236,48.0,48.0,0,0,-0.33,-0.48,0.32,1.02,0.86,0.52
9530,401148236,37.0,37.0,0,0,1.36,0.67,-1.27,0.27,-0.34,1.02
6954,401148236,18.0,18.0,0,1,1.13,0.29,-0.02,0.13,0.4,1.52
3688,401148236,0.0,91.0,0,0,0.12,-2.19,-2.32,-0.06,-4.57,-4.45
6151,401148236,0.0,91.0,0,0,-0.26,-0.15,-3.81,-0.24,-4.19,-4.45
4412121,401148236,18.0,18.0,0,1,0.4,0.1,-0.2,1.22,1.12,1.52
1600,401148236,62.0,62.0,0,0,-0.17,0.71,-0.34,-0.43,-0.06,-0.23
6677,401148236,0.0,91.0,0,0,-1.85,-1.85,-1.3,-1.95,-5.1,-6.95
3792,401148236,29.0,29.0,0,1,0.58,0.81,-0.79,0.67,0.69,1.27
1042,401148236,0.0,91.0,0,0,-1.49,0.94,-0.72,0.32,0.54,-0.95
6007,401148236,2.0,2.0,1,0,0.14,1.14,0.93,1.31,3.39,3.52
3980,401148236,42.0,42.0,0,0,1.09,0.0,-0.17,-0.15,-0.31,0.77
5692,401148236,0.0,91.0,0,0,1.29,-0.81,-1.65,-0.78,-3.24,-1.95
