player_id,tournament_id,finish_numeric,true_pos,top_ten,mid_band,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,adj_pos
2230,401243413,0.0,91.0,0,0,-1.41,0.93,-0.79,-0.71,-0.57,-1.98,1.0
9513,401243413,36.0,36.0,0,0,0.31,0.81,0.7,-1.07,0.43,0.75,0.3888888888888889
6086,401243413,66.0,66.0,0,0,-0.43,-0.19,0.41,-0.05,0.17,-0.25,0.7222222222222222
5868,401243413,47.0,47.0,0,0,0.41,0.1,-0.93,0.91,0.09,0.5,0.5111111111111111
9002,401243413,0.0,91.0,0,0,-0.43,-1.3,0.03,1.21,-0.05,-0.48,1.0
3970,401243413,36.0,36.0,0,0,0.74,0.4,-0.04,-0.35,0.01,0.75,0.3888888888888889
1185,401243413,0.0,91.0,0,0,-1.49,0.25,1.83,-0.57,1.51,0.02,1.0
4408315,401243413,0.0,91.0,0,0,0.29,0.57,-0.89,0.05,-0.27,0.02,1.0
11119,401243413,0.0,91.0,0,0,-0.02,-0.45,-3.54,-0.46,-4.46,-4.48,1.0
4565482,401243413,79.0,79.0,0,0,-0.61,-0.18,-0.15,-1.57,-1.89,-2.5,0.8666666666666667
3532,401243413,70.0,70.0,0,0,0.32,0.17,-0.75,-0.25,-0.83,-0.5,0.7666666666666667
686,401243413,25.0,25.0,0,1,-0.38,0.3,1.12,0.21,1.63,1.25,0.26666666666666666
9261,401243414,0.0,91.0,0,0,-1.08,-1.51,3.07,-1.71,-0.16,-1.24,1.0
4419142,401243414,57.0,57.0,0,0,-0.53,0.59,-0.3,0.01,0.3,-0.22,0.6222222222222222
5548,401243414,40.0,40.0,0,0,2.07,0.0,-0.7,-0.59,-1.29,0.78,0.43333333333333335
10481,401243414,0.0,91.0,0,0,0.01,-1.09,-2.36,-1.3,-4.75,-4.74,1.0
388,401243414,35.0,35.0,0,0,1.08,0.29,-0.47,0.12,-0.05,1.03,0.37777777777777777
10046,401243414,26.0,26.0,0,1,1.33,-2.0,1.3,0.9,0.2,1.53,0.2777777777777778
4383,401243414,7.0,7.0,1,0,-0.66,1.21,1.6,0.37,3.18,2.53,0.06666666666666667
1225,401243414,19.0,19.0,0,1,0.16,0.95,0.72,-0.05,1.61,1.78,0.2
4780,401243414,0.0,91.0,0,0,-2.04,0.38,-1.94,-0.63,-2.19,-4.23,1.0
1651,401243414,0.0,91.0,0,0,-2.27,-0.69,1.38,0.83,1.53,-0.74,1.0
1470,401243414,0.0,91.0,0,0,-1.15,-0.58,0.53,-1.03,-1.09,-2.24,1.0
6798,401243414,4.0,4.0,1,0,0.72,0.04,1.16,0.86,2.06,2.78,0.03333333333333333
3596,401243414,0.0,91.0,0,0,0.98,-0.42,-0.3,0.01,-0.72,0.26,1.0
3599,401243414,0.0,91.0,0,0,-2.02,1.08,0.09,-0.89,0.29,-1.73,1.0
3454,401243414,0.0,91.0,0,0,0.0,0.53,-0.43,-0.84,-0.73,-0.73,1.0
780,401243414,50.0,50.0,0,0,-0.07,0.19,-0.36,0.52,0.35,0.28,0.5444444444444444
4317,401243414,0.0,91.0,0,0,-1.55,-0.1,2.26,-0.35,1.81,0.26,1.0
4628,401243414,26.0,26.0,0,1,1.63,-0.25,0.65,-0.51,-0.1,1.53,0.2777777777777778
9243,401243414,31.0,31.0,0,0,0.37,0.34,0.98,-0.41,0.91,1.28,0.3333333333333333
11098,401243414,0.0,91.0,0,0,-0.16,-2.24,-0.4,1.05,-1.57,-1.73,1.0
9126,401243414,0.0,91.0,0,0,-2.14,1.63,-0.6,0.88,1.91,-0.24,1.0
10047,401243414,0.0,91.0,0,0,-1.27,-0.27,0.48,-0.18,0.03,-1.24,1.0
205,401243414,57.0,57.0,0,0,0.07,-0.06,-0.54,0.31,-0.29,-0.22,0.6222222222222222
5724,401243414,0.0,91.0,0,0,-2.65,-0.71,0.39,0.24,-0.08,-2.73,1.0
10592,401243414,4.0,4.0,1,0,-0.1,0.19,1.46,1.23,2.88,2.78,0.03333333333333333
5532,401243414,0.0,91.0,0,0,-0.26,-0.79,0.24,0.58,0.03,-0.24,1.0
769,401243414,40.0,40.0,0,0,-1.02,0.43,1.26,0.11,1.8,0.78,0.43333333333333335
1097,401243414,19.0,19.0,0,1,0.33,1.33,0.08,0.04,1.44,1.78,0.2
9131,401243414,0.0,91.0,0,0,1.75,-2.91,1.33,0.09,-1.49,0.26,1.0
4425906,401243414,0.0,91.0,0,0,0.52,0.02,-2.39,0.61,-1.75,-1.23,1.0
9025,401243414,7.0,7.0,1,0,0.52,0.23,1.46,0.33,2.01,2.53,0.06666666666666667
5167,401243414,46.0,46.0,0,0,1.35,-0.38,-0.85,0.41,-0.83,0.53,0.5
3448,401243414,19.0,19.0,0,1,0.93,-0.18,0.61,0.41,0.85,1.78,0.2
11115,401243414,0.0,91.0,0,0,-0.94,-2.06,-0.08,-1.17,-3.3,-4.23,1.0
4423323,401243414,31.0,91.0,0,0,0.49,1.26,-0.09,-0.4,0.78,1.27,1.0
10522,401243414,0.0,91.0,0,0,1.16,-1.58,-0.83,0.02,-2.4,-1.23,1.0
9364,401243414,0.0,91.0,0,0,1.33,-0.48,0.2,-0.78,-1.06,0.27,1.0
3375,401243414,70.0,70.0,0,0,-0.75,0.42,-0.89,-1.25,-1.73,-2.47,0.7666666666666667
1483,401243414,13.0,13.0,0,1,0.94,0.89,0.59,-0.14,1.33,2.28,0.13333333333333333
11393,401243414,0.0,91.0,0,0,-0.72,-0.64,0.12,1.0,0.48,-0.24,1.0
9474,401243414,4.0,4.0,1,0,-0.05,1.24,1.17,0.42,2.83,2.78,0.03333333333333333
11333,401243414,62.0,91.0,0,0,-0.88,0.08,0.08,0.25,0.41,-0.47,1.0
3550,401243414,50.0,50.0,0,0,-0.37,-0.34,-0.17,1.15,0.65,0.28,0.5444444444444444
4364752,401243414,0.0,91.0,0,0,-1.06,-0.26,-0.31,-0.1,-0.67,-1.73,1.0
5408,401243414,3.0,3.0,1,0,1.01,0.96,0.99,0.07,2.02,3.03,0.022222222222222223
5860,401243414,26.0,26.0,0,1,0.18,0.22,1.24,-0.11,1.35,1.53,0.2777777777777778
10562,401243414,0.0,91.0,0,0,0.61,-0.18,-0.89,-0.78,-1.85,-1.23,1.0
576,401243414,0.0,91.0,0,0,-1.16,0.1,0.08,-1.27,-1.08,-2.24,1.0
619,401243414,40.0,40.0,0,0,1.29,-0.22,-0.42,0.13,-0.51,0.78,0.43333333333333335
5797,401243414,0.0,91.0,0,0,-3.58,-0.31,-0.68,-0.17,-1.16,-4.74,1.0
3317,401243414,0.0,91.0,0,0,0.89,-1.63,-1.04,0.04,-2.62,-1.74,1.0
4705886,401243414,0.0,91.0,0,0,-2.72,1.36,-1.18,-0.21,-0.02,-2.74,1.0
11099,401243414,31.0,31.0,0,0,-0.22,-0.24,0.82,0.92,1.5,1.28,0.3333333333333333
10505,401243414,40.0,40.0,0,0,1.11,0.2,-0.28,-0.26,-0.34,0.78,0.43333333333333335
9780,401243414,1.0,1.0,1,0,0.91,0.57,1.25,1.06,2.87,3.78,0.0
569,401243414,0.0,91.0,0,0,-1.47,-0.97,-1.14,-0.16,-2.27,-3.74,1.0
10166,401243414,0.0,91.0,0,0,-0.07,-1.23,-1.15,0.21,-2.17,-2.23,1.0
5467,401243414,19.0,19.0,0,1,0.3,0.07,1.3,0.09,1.47,1.78,0.2
10583,401243414,0.0,91.0,0,0,-1.7,0.14,-0.2,-0.48,-0.54,-2.24,1.0
4848,401243414,19.0,19.0,0,1,1.26,0.7,0.03,-0.21,0.52,1.78,0.2
1030,401243414,57.0,57.0,0,0,-1.47,-0.02,0.75,0.52,1.25,-0.22,0.6222222222222222
446,401243414,70.0,70.0,0,0,0.26,-1.04,-1.11,-0.57,-2.73,-2.47,0.7666666666666667
2552,401243414,55.0,55.0,0,0,0.84,0.2,-0.65,-0.37,-0.81,0.03,0.6
7083,401243414,0.0,91.0,0,0,-1.89,-0.72,-1.55,0.41,-1.85,-3.74,1.0
318,401243414,0.0,91.0,0,0,0.23,0.67,-0.16,-1.98,-1.47,-1.23,1.0
1077,401243414,15.0,15.0,0,1,0.7,0.85,0.76,-0.29,1.32,2.03,0.15555555555555556
11105,401243414,68.0,68.0,0,0,-0.11,-1.36,0.47,-0.23,-1.12,-1.22,0.7444444444444445
5962,401243414,35.0,35.0,0,0,-0.02,-0.05,1.11,-0.01,1.05,1.03,0.37777777777777777
1293,401243414,2.0,2.0,1,0,1.86,0.61,0.72,0.33,1.67,3.53,0.011111111111111112
455,401243414,46.0,46.0,0,0,0.5,-0.18,-0.23,0.44,0.02,0.53,0.5
9037,401243414,55.0,55.0,0,0,-0.81,-0.11,0.31,0.64,0.84,0.03,0.6
8973,401243414,0.0,91.0,0,0,-1.23,-0.54,0.25,0.78,0.49,-0.74,1.0
6931,401243414,15.0,15.0,0,1,0.92,0.49,0.94,-0.32,1.11,2.03,0.15555555555555556
1367,401243414,65.0,65.0,0,0,-0.59,1.37,-1.33,-0.43,-0.39,-0.97,0.7111111111111111
3670,401243414,26.0,26.0,0,1,0.69,-0.09,1.85,-0.93,0.84,1.53,0.2777777777777778
257,401243414,0.0,91.0,0,0,-0.87,2.12,-0.61,-0.88,0.64,-0.23,1.0
2571,401243414,0.0,91.0,0,0,-1.56,-0.56,-0.13,1.0,0.32,-1.24,1.0
3351,401243414,64.0,64.0,0,0,0.1,-0.47,0.12,-0.48,-0.83,-0.72,0.7
4566443,401243414,0.0,91.0,0,0,0.48,-0.57,-1.7,-0.45,-2.71,-2.23,1.0
10548,401243414,0.0,91.0,0,0,-0.81,1.27,-0.88,0.18,0.57,-0.24,1.0
4412121,401243414,15.0,15.0,0,1,1.23,-0.86,0.53,1.12,0.79,2.03,0.15555555555555556
4567806,401243414,0.0,91.0,0,0,-1.11,-0.63,0.48,1.04,0.88,-0.23,1.0
10831,401243414,0.0,91.0,0,0,-1.94,-0.05,0.15,0.11,0.21,-1.74,1.0
6007,401243414,15.0,15.0,0,1,0.91,0.84,-0.19,0.47,1.12,2.03,0.15555555555555556
72,401243414,7.0,7.0,1,0,0.04,0.81,1.14,0.54,2.49,2.53,0.06666666666666667
5692,401243414,0.0,91.0,0,0,-1.32,-0.14,-0.48,0.2,-0.41,-1.74,1.0
308,401243414,62.0,62.0,0,0,-1.15,0.27,0.19,0.21,0.68,-0.47,0.6777777777777778
5579,401243414,19.0,19.0,0,1,0.58,0.9,0.27,0.01,1.19,1.78,0.2
6825,401243414,31.0,31.0,0,0,1.63,-0.77,-0.34,0.76,-0.35,1.28,0.3333333333333333
4321,401243414,50.0,50.0,0,0,0.47,0.28,-0.4,-0.07,-0.19,0.28,0.5444444444444444
5409,401243414,13.0,13.0,0,1,0.65,0.34,1.6,-0.32,1.63,2.28,0.13333333333333333
4350033,401243414,26.0,26.0,0,1,0.25,-0.36,1.95,-0.31,1.27,1.53,0.2777777777777778
4047,401243414,0.0,91.0,0,0,-0.71,-0.92,-0.92,-0.2,-2.03,-2.73,1.0
11378,401243414,35.0,35.0,0,0,-0.32,0.48,0.64,0.23,1.34,1.03,0.37777777777777777
3470,401243414,7.0,7.0,1,0,-0.58,1.07,1.11,0.93,3.11,2.53,0.06666666666666667
962,401243414,0.0,91.0,0,0,-3.42,1.0,1.23,-0.05,2.18,-1.24,1.0
9531,401243414,0.0,91.0,0,0,-1.24,-0.03,0.26,-0.22,0.01,-1.23,1.0
9938,401243414,0.0,91.0,0,0,0.85,0.25,-0.81,-0.03,-0.58,0.27,1.0
78,401243414,57.0,57.0,0,0,-0.07,-0.07,0.05,-0.13,-0.15,-0.22,0.6222222222222222
158,401243414,19.0,19.0,0,1,0.57,-0.4,1.31,0.29,1.2,1.78,0.2
11382,401243414,35.0,35.0,0,0,0.4,0.31,0.3,0.01,0.62,1.03,0.37777777777777777
4449,401243414,0.0,91.0,0,0,-2.87,-0.13,0.23,0.01,0.13,-2.74,1.0
7081,401243414,40.0,40.0,0,0,-0.64,-0.07,0.62,0.86,1.42,0.78,0.43333333333333335
4587,401243414,65.0,65.0,0,0,-1.28,0.05,1.04,-0.79,0.31,-0.97,0.7111111111111111
10404,401243414,0.0,91.0,0,0,-1.48,0.77,1.49,-1.02,1.24,-0.24,1.0
4683972,401243414,0.0,91.0,0,0,0.83,0.33,-1.17,-0.23,-1.07,-0.24,1.0
7001,401243414,0.0,91.0,0,0,1.34,0.45,-1.02,-0.51,-1.07,0.27,1.0
9478,401243414,7.0,7.0,1,0,2.12,-0.25,0.63,0.03,0.41,2.53,0.06666666666666667
10980,401243414,0.0,91.0,0,0,1.29,-0.9,-0.3,-0.82,-2.02,-0.73,1.0
4837,401243414,0.0,91.0,0,0,1.24,-0.29,0.08,-0.77,-0.98,0.26,1.0
2230,401243414,0.0,91.0,0,0,1.39,-0.82,-0.61,-1.21,-2.63,-1.23,1.0
5539,401243414,50.0,50.0,0,0,0.96,-0.49,0.06,-0.26,-0.68,0.28,0.5444444444444444
5553,401243414,0.0,91.0,0,0,-1.21,1.85,-1.08,0.2,0.98,-0.23,1.0
6086,401243414,46.0,46.0,0,0,-0.01,0.0,0.37,0.17,0.54,0.53,0.5
3970,401243414,65.0,65.0,0,0,0.08,0.02,-0.31,-0.76,-1.05,-0.97,0.7111111111111111
9658,401243414,0.0,91.0,0,0,-0.96,1.22,-1.71,1.71,1.22,0.26,1.0
11447,401243414,0.0,91.0,0,0,0.33,-0.59,-2.86,-1.11,-4.56,-4.24,1.0
4364873,401243414,0.0,91.0,0,0,-0.38,-0.38,-0.38,-0.38,-1.14,-1.53,1.0
11340,401243414,0.0,91.0,0,0,-1.21,0.07,-1.17,1.06,-0.03,-1.24,1.0
11119,401243414,0.0,91.0,0,0,0.97,-1.27,-0.02,0.57,-0.71,0.27,1.0
4408396,401243414,68.0,91.0,0,0,-0.9,-0.66,-0.6,0.93,-0.32,-1.22,1.0
1489,401243414,40.0,91.0,0,0,0.2,0.1,0.81,-0.33,0.58,0.78,1.0
1614,401243414,0.0,91.0,0,0,-1.27,0.03,0.11,-1.11,-0.97,-2.23,1.0
9877,401243414,0.0,91.0,0,0,-1.54,-0.9,1.02,0.69,0.8,-0.74,1.0
10140,401243414,7.0,7.0,1,0,-0.38,0.4,0.98,1.53,2.9,2.53,0.06666666666666667
4566423,401243414,0.0,91.0,0,0,-0.1,0.58,-1.75,-0.48,-1.64,-1.73,1.0
686,401243414,0.0,91.0,0,0,-0.35,0.46,0.0,-0.34,0.12,-0.23,1.0
4708,401243414,0.0,91.0,0,0,-0.36,0.53,-0.01,-0.9,-0.38,-0.73,1.0
5548,401243416,0.0,91.0,0,0,2.3,-1.33,-1.19,-0.47,-2.99,-0.7,1.0
6015,401243416,26.0,26.0,0,1,1.15,0.34,-0.13,-0.32,-0.12,1.03,0.2777777777777778
3832,401243416,13.0,13.0,0,1,0.91,0.37,0.29,0.21,0.87,1.78,0.13333333333333333
4407372,401243416,18.0,18.0,0,1,-0.73,-0.46,2.11,0.36,2.01,1.28,0.18888888888888888
388,401243416,16.0,16.0,0,1,0.77,0.81,-0.01,-0.04,0.76,1.53,0.16666666666666666
10577,401243416,9.0,9.0,1,0,0.62,0.48,0.77,0.41,1.66,2.28,0.08888888888888889
5285,401243416,0.0,91.0,0,0,-0.19,-0.61,-2.46,-0.93,-4.01,-4.2,1.0
10046,401243416,18.0,18.0,0,1,0.31,-0.24,0.44,0.76,0.97,1.28,0.18888888888888888
159,401243416,0.0,91.0,0,0,0.15,-0.29,-0.22,-0.84,-1.35,-1.2,1.0
4383,401243416,4.0,4.0,1,0,1.4,0.83,1.21,0.1,2.13,3.53,0.03333333333333333
9584,401243416,50.0,50.0,0,0,0.36,-0.61,0.35,-0.33,-0.58,-0.22,0.5444444444444444
4780,401243416,13.0,13.0,0,1,0.56,0.05,0.91,0.26,1.22,1.78,0.13333333333333333
1651,401243416,67.0,67.0,0,0,-0.19,-1.4,-1.48,0.84,-2.03,-2.22,0.7333333333333333
3596,401243416,37.0,37.0,0,0,0.17,-0.5,0.21,0.64,0.36,0.53,0.4
3454,401243416,53.0,53.0,0,0,0.45,-0.9,-0.22,0.2,-0.92,-0.47,0.5777777777777777
780,401243416,0.0,91.0,0,0,-0.73,-1.39,-3.09,1.28,-3.2,-3.93,1.0
9243,401243416,37.0,37.0,0,0,0.45,-0.38,1.1,-0.64,0.08,0.53,0.4
11098,401243416,0.0,91.0,0,0,-4.45,-0.84,-2.21,-1.43,-4.48,-8.93,1.0
9126,401243416,53.0,53.0,0,0,0.55,-0.36,-1.09,0.44,-1.02,-0.47,0.5777777777777777
10863,401243416,0.0,91.0,0,0,0.27,-1.44,-1.81,-0.71,-3.96,-3.7,1.0
205,401243416,57.0,57.0,0,0,-0.95,-1.27,0.63,0.87,0.23,-0.72,0.6222222222222222
208,401243416,0.0,91.0,0,0,-0.36,-1.79,-0.52,0.97,-1.34,-1.69,1.0
3449,401243416,26.0,26.0,0,1,0.7,0.88,0.0,-0.55,0.33,1.03,0.2777777777777778
10592,401243416,2.0,2.0,1,0,1.34,0.39,1.73,0.78,2.9,4.24,0.011111111111111112
5532,401243416,16.0,16.0,0,1,-0.73,0.17,2.36,-0.27,2.26,1.53,0.16666666666666666
6017,401243416,57.0,57.0,0,0,-0.25,-0.98,0.15,0.36,-0.46,-0.72,0.6222222222222222
1097,401243416,53.0,53.0,0,0,-0.29,-0.3,-0.4,0.52,-0.18,-0.47,0.5777777777777777
9131,401243416,0.0,91.0,0,0,-1.22,0.81,-0.6,0.31,0.52,-0.7,1.0
4645,401243416,26.0,26.0,0,1,1.77,0.69,-0.29,-1.13,-0.74,1.03,0.2777777777777778
1264,401243416,0.0,91.0,0,0,-0.99,-0.07,0.87,-1.01,-0.21,-1.2,1.0
5167,401243416,0.0,91.0,0,0,-1.29,-0.9,0.26,0.74,0.1,-1.2,1.0
11456,401243416,0.0,91.0,0,0,-1.54,0.13,-1.67,0.38,-1.16,-2.7,1.0
3950,401243416,0.0,91.0,0,0,-2.74,-0.3,-0.76,-0.9,-1.96,-4.7,1.0
5574,401243416,0.0,91.0,0,0,-0.39,1.06,-1.5,-0.37,-0.81,-1.2,1.0
10054,401243416,0.0,91.0,0,0,0.68,1.3,-2.96,-0.22,-1.87,-1.19,1.0
11448,401243416,42.0,42.0,0,0,0.79,0.22,0.18,-0.9,-0.51,0.28,0.45555555555555555
4304,401243416,26.0,26.0,0,1,0.02,1.36,0.48,-0.84,1.01,1.03,0.2777777777777778
5882,401243416,0.0,91.0,0,0,-0.89,-1.39,1.02,-0.44,-0.8,-1.7,1.0
3550,401243416,0.0,91.0,0,0,-0.47,0.01,0.18,-0.92,-0.73,-1.19,1.0
4844,401243416,68.0,68.0,0,0,-0.4,-0.26,-1.78,-0.77,-2.82,-3.22,0.7444444444444445
5934,401243416,0.0,91.0,0,0,0.84,-2.11,-1.07,-1.36,-4.54,-3.7,1.0
5860,401243416,62.0,62.0,0,0,-2.36,0.17,0.17,1.05,1.39,-0.97,0.6777777777777778
5573,401243416,0.0,91.0,0,0,-2.66,-0.23,-0.46,1.16,0.46,-2.19,1.0
5504,401243416,62.0,62.0,0,0,0.2,-0.13,-0.62,-0.42,-1.17,-0.97,0.6777777777777778
6991,401243416,47.0,47.0,0,0,0.05,-0.28,-0.27,0.53,-0.02,0.03,0.5111111111111111
6196,401243416,32.0,32.0,0,0,0.22,0.33,1.02,-0.79,0.56,0.78,0.34444444444444444
110,401243416,37.0,37.0,0,0,-1.38,0.76,1.06,0.09,1.91,0.53,0.4
5025,401243416,0.0,91.0,0,0,-2.11,0.91,-0.26,0.76,1.41,-0.7,1.0
3598,401243416,26.0,26.0,0,1,0.51,0.45,-0.05,0.12,0.52,1.03,0.2777777777777778
1067,401243416,0.0,91.0,0,0,-0.65,-0.54,0.7,-2.45,-2.28,-2.93,1.0
4705886,401243416,0.0,91.0,0,0,-1.54,-0.5,-1.37,-0.28,-2.15,-3.69,1.0
1676,401243416,0.0,91.0,0,0,-2.38,0.22,-2.73,-0.3,-2.82,-5.2,1.0
11099,401243416,0.0,91.0,0,0,0.2,-0.98,-1.3,0.39,-1.89,-1.69,1.0
10505,401243416,65.0,65.0,0,0,0.23,-1.18,-0.51,0.0,-1.7,-1.47,0.7111111111111111
9780,401243416,0.0,91.0,0,0,1.88,0.7,3.05,1.37,5.12,7.01,1.0
5467,401243416,18.0,18.0,0,1,0.5,0.3,0.06,0.42,0.78,1.28,0.18888888888888888
4848,401243416,42.0,42.0,0,0,-2.1,0.61,0.75,1.02,2.38,0.28,0.45555555555555555
446,401243416,6.0,6.0,1,0,-0.42,0.63,1.78,0.54,2.95,2.53,0.05555555555555555
4513,401243416,0.0,91.0,0,0,0.35,-2.7,-0.06,0.21,-2.54,-2.19,1.0
77,401243416,0.0,91.0,0,0,0.24,0.04,-0.3,-0.68,-0.93,-0.69,1.0
7083,401243416,65.0,65.0,0,0,-0.56,0.8,-1.21,-0.5,-0.91,-1.47,0.7111111111111111
1778,401243416,42.0,42.0,0,0,-0.25,-0.41,0.45,0.49,0.53,0.28,0.45555555555555555
1077,401243416,13.0,13.0,0,1,-0.25,0.76,1.13,0.13,2.03,1.78,0.13333333333333333
676,401243416,37.0,37.0,0,0,0.05,1.24,-1.13,0.37,0.48,0.53,0.4
5962,401243416,0.0,91.0,0,0,0.09,0.9,-1.75,0.06,-0.78,-0.7,1.0
10343,401243416,18.0,18.0,0,1,0.74,0.08,0.28,0.19,0.54,1.28,0.18888888888888888
1059,401243416,0.0,91.0,0,0,-1.54,0.38,-1.29,1.26,0.34,-1.19,1.0
1293,401243416,18.0,18.0,0,1,0.93,-0.23,0.0,0.58,0.35,1.28,0.18888888888888888
9037,401243416,0.0,91.0,0,0,0.14,0.48,-2.1,0.78,-0.84,-0.7,1.0
8973,401243416,6.0,6.0,1,0,1.63,-0.13,0.52,0.51,0.9,2.53,0.05555555555555555
9143,401243416,42.0,42.0,0,0,0.44,0.57,-0.44,-0.29,-0.16,0.28,0.45555555555555555
6931,401243416,0.0,91.0,0,0,-1.29,0.1,-1.14,-1.87,-2.91,-4.2,1.0
1367,401243416,0.0,91.0,0,0,0.15,-0.13,-0.96,-0.76,-1.85,-1.69,1.0
2571,401243416,53.0,53.0,0,0,0.97,-0.56,-0.62,-0.27,-1.44,-0.47,0.5777777777777777
3351,401243416,57.0,57.0,0,0,-0.24,0.07,-0.73,0.19,-0.47,-0.72,0.6222222222222222
6954,401243416,0.0,91.0,0,0,-1.26,-0.15,1.92,-1.69,0.07,-1.19,1.0
3688,401243416,64.0,64.0,0,0,-0.18,0.63,-1.13,-0.54,-1.04,-1.22,0.7
10548,401243416,0.0,91.0,0,0,-2.3,0.73,2.53,-1.66,1.61,-0.69,1.0
3792,401243416,42.0,42.0,0,0,0.44,0.3,-0.71,0.26,-0.16,0.28,0.45555555555555555
6007,401243416,1.0,1.0,1,0,0.71,1.13,1.52,0.92,3.57,4.28,0.0
186,401243416,0.0,91.0,0,0,-2.62,-1.74,-0.81,0.48,-2.07,-4.7,1.0
3980,401243416,0.0,91.0,0,0,1.68,-1.43,-0.42,-1.53,-3.37,-1.7,1.0
5692,401243416,0.0,91.0,0,0,-0.81,-1.83,0.29,-0.84,-2.38,-3.2,1.0
5579,401243416,5.0,5.0,1,0,0.15,0.99,1.42,0.47,2.88,3.03,0.044444444444444446
6825,401243416,0.0,91.0,0,0,-1.44,0.28,-3.41,-0.62,-3.76,-5.2,1.0
4321,401243416,37.0,37.0,0,0,0.48,-0.2,0.25,0.0,0.05,0.53,0.4
3702,401243416,11.0,11.0,0,1,0.97,0.82,0.39,-0.15,1.06,2.03,0.1111111111111111
5409,401243416,0.0,91.0,0,0,-1.73,1.17,-0.03,-0.6,0.53,-1.19,1.0
4483,401243416,57.0,57.0,0,0,0.14,-0.99,0.04,0.09,-0.86,-0.72,0.6222222222222222
3470,401243416,18.0,18.0,0,1,0.83,-0.57,1.01,0.02,0.45,1.28,0.18888888888888888
9531,401243416,32.0,32.0,0,0,0.69,0.97,-0.57,-0.3,0.1,0.78,0.34444444444444444
5619,401243416,0.0,91.0,0,0,0.0,0.41,-0.67,-2.43,-2.7,-2.7,1.0
9804,401243416,0.0,91.0,0,0,-1.29,-1.13,-0.54,0.27,-1.4,-2.7,1.0
9938,401243416,50.0,50.0,0,0,0.17,-0.74,0.73,-0.38,-0.39,-0.22,0.5444444444444444
78,401243416,47.0,47.0,0,0,-0.18,-0.21,0.47,-0.05,0.21,0.03,0.5111111111111111
11382,401243416,0.0,91.0,0,0,-1.38,0.01,-0.39,1.07,0.69,-0.7,1.0
4449,401243416,32.0,32.0,0,0,-0.19,0.54,0.39,0.04,0.97,0.78,0.34444444444444444
7081,401243416,9.0,9.0,1,0,0.78,0.56,0.55,0.38,1.5,2.28,0.08888888888888889
4587,401243416,6.0,6.0,1,0,0.6,1.01,0.6,0.32,1.93,2.53,0.05555555555555555
10404,401243416,0.0,91.0,0,0,-0.69,-0.87,-1.91,0.77,-2.01,-2.7,1.0
9478,401243416,3.0,3.0,1,0,0.83,1.09,1.41,0.46,2.95,3.78,0.022222222222222223
8961,401243416,0.0,91.0,0,0,-0.07,-0.94,-1.72,-0.96,-3.62,-3.7,1.0
10980,401243416,32.0,32.0,0,0,0.39,0.28,0.17,-0.06,0.4,0.78,0.34444444444444444
9569,401243416,0.0,91.0,0,0,-0.75,-1.83,-1.34,0.23,-2.94,-3.7,1.0
2230,401243416,32.0,32.0,0,0,-1.45,1.01,0.66,0.56,2.23,0.78,0.34444444444444444
9513,401243416,18.0,18.0,0,1,0.11,1.03,1.2,-1.05,1.18,1.28,0.18888888888888888
6086,401243416,0.0,91.0,0,0,-1.54,-1.88,-1.35,1.08,-2.15,-3.69,1.0
4410612,401243416,0.0,91.0,0,0,-1.22,0.34,-1.88,1.06,-0.47,-1.69,1.0
9002,401243416,0.0,91.0,0,0,-1.02,-0.37,1.18,-0.48,0.33,-0.69,1.0
3970,401243416,50.0,50.0,0,0,2.01,-0.73,-0.79,-0.71,-2.23,-0.22,0.5444444444444444
11447,401243416,57.0,57.0,0,0,-0.31,-0.47,-0.11,0.16,-0.41,-0.72,0.6222222222222222
4364873,401243416,47.0,47.0,0,0,-1.3,-0.51,1.19,0.65,1.33,0.03,0.5111111111111111
11340,401243416,0.0,91.0,0,0,-0.61,-1.1,0.14,-0.63,-1.58,-2.19,1.0
1185,401243416,18.0,18.0,0,1,1.46,0.46,-0.83,0.2,-0.18,1.28,0.18888888888888888
11119,401243416,0.0,91.0,0,0,-0.12,0.38,-2.09,-1.36,-3.07,-3.2,1.0
3532,401243416,0.0,91.0,0,0,0.86,-0.66,-0.98,-0.42,-2.06,-1.19,1.0
10140,401243416,11.0,11.0,0,1,0.33,-0.47,1.48,0.69,1.7,2.03,0.1111111111111111
4479,401243416,26.0,26.0,0,1,1.27,0.67,-0.71,-0.2,-0.24,1.03,0.2777777777777778
9261,401243417,14.0,14.0,0,1,1.06,0.0,-0.01,0.43,0.41,1.47,0.14444444444444443
9517,401243417,0.0,91.0,0,0,0.46,0.03,-1.03,-0.3,-1.3,-0.84,1.0
5548,401243417,8.0,8.0,1,0,0.13,1.27,0.4,-0.09,1.59,1.72,0.07777777777777778
4989,401243417,0.0,91.0,0,0,-2.64,-0.8,-0.62,-0.28,-1.7,-4.34,1.0
4682,401243417,62.0,62.0,0,0,0.59,-0.19,-0.62,-0.31,-1.13,-0.53,0.6777777777777778
6015,401243417,20.0,20.0,0,1,1.24,-0.22,-0.02,0.21,-0.03,1.22,0.2111111111111111
5502,401243417,0.0,91.0,0,0,-0.37,-0.4,0.55,-0.62,-0.47,-0.84,1.0
10372,401243417,65.0,65.0,0,0,-0.1,-0.77,0.04,0.05,-0.69,-0.78,0.7111111111111111
